file name,link,label_binary,local path
בדיקה-284-791_page_0481.pdf,https://drive.google.com/file/d/1xd_k6UH2uAsknKH4pvDweRyOP4vxpjA5/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0481.pdf
בדיקה-284-791_page_0482.pdf,https://drive.google.com/file/d/1YRaOV_PGY-RBJ8fSdTGf60x2v9gViI-p/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0482.pdf
בדיקה-284-791_page_0483.pdf,https://drive.google.com/file/d/1SrI_HJs1eq1K_t46h1Vv3LZozGI2ZUrp/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0483.pdf
בדיקה-284-791_page_0484.pdf,https://drive.google.com/file/d/1GW7EjRciLQxq_KjORQT8r4W1TU5fzuZh/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0484.pdf
בדיקה-284-791_page_0485.pdf,https://drive.google.com/file/d/16pGtrCknjN_9Cx7HFuGzcltTVkxMi5ac/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0485.pdf
בדיקה-284-791_page_0486.pdf,https://drive.google.com/file/d/1DMu8YH_REuxBLVwg_s83UDs1OtqzIuyz/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0486.pdf
בדיקה-284-791_page_0487.pdf,https://drive.google.com/file/d/1mFNPPUI3M7SmMChjlM-MaHwjK3seMYLM/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0487.pdf
בדיקה-284-791_page_0488.pdf,https://drive.google.com/file/d/1zTot84ikOyJYp8q0sa9UIOWIRfAz3ap8/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0488.pdf
בדיקה-284-791_page_0489.pdf,https://drive.google.com/file/d/1LvI6A0rE5aPI6QvyQBmXHWZYyLt5p2Zz/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0489.pdf
בדיקה-284-791_page_0490.pdf,https://drive.google.com/file/d/14w37XaQAHhP4a2egq7-WBOALJKJVNMoO/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0490.pdf
בדיקה-284-791_page_0491.pdf,https://drive.google.com/file/d/1UWbkjPlPmjJN56SjfXr_8_KuWWbn0S7L/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0491.pdf
בדיקה-284-791_page_0492.pdf,https://drive.google.com/file/d/1acnETR198hi_JJN2VAGaLyVxd3HTHnE9/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0492.pdf
בדיקה-284-791_page_0493.pdf,https://drive.google.com/file/d/1a3nhMz7Qd4vGwFbos-FC50E20Ce0AZiy/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0493.pdf
בדיקה-284-791_page_0494.pdf,https://drive.google.com/file/d/1WXoEF1YHu9ySVxr_supIY7pQkkgyxNIH/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0494.pdf
בדיקה-284-791_page_0495.pdf,https://drive.google.com/file/d/1XSjUjOY2p_Vc_qpiFoCxYvNQgOWEMsJj/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0495.pdf
בדיקה-284-791_page_0496.pdf,https://drive.google.com/file/d/16-cITSUgJ1q73Up69GYw9v9vk3nsHo1-/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0496.pdf
בדיקה-284-791_page_0497.pdf,https://drive.google.com/file/d/1nP6o7cqBgSb98bs6Uc55d1W2zMNOK19k/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0497.pdf
בדיקה-284-791_page_0498.pdf,https://drive.google.com/file/d/1S71UHksSnzbEfWckLs4QLzkfx3A7PBRr/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0498.pdf
בדיקה-284-791_page_0499.pdf,https://drive.google.com/file/d/1YwNjXDhDy2sHgfmF1L5nsUcZIAt0KXkI/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0499.pdf
בדיקה-284-791_page_0500.pdf,https://drive.google.com/file/d/17Eeeup_q14wj5-PgAMlCBUHCLDP6BLYh/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0500.pdf
בדיקה-284-791_page_0501.pdf,https://drive.google.com/file/d/1Mv1vHvvQj0Hm2R6LCTQa4wZkr_Opmpkj/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0501.pdf
בדיקה-284-791_page_0502.pdf,https://drive.google.com/file/d/14feuTml_df1eUNgkvHc_v3W3QK9ePr2w/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0502.pdf
בדיקה-284-791_page_0503.pdf,https://drive.google.com/file/d/18FD0xaEx-zag-PJ8-AHj7l0ceh1FVqMQ/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0503.pdf
בדיקה-284-791_page_0504.pdf,https://drive.google.com/file/d/110NW0iL73pRKXbgG3HrUTeroah8Hlq_r/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0504.pdf
בדיקה-284-791_page_0505.pdf,https://drive.google.com/file/d/1Ja9uVtRJYRoIIBqymiPxWYmGXHICtlDP/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0505.pdf
בדיקה-284-791_page_0506.pdf,https://drive.google.com/file/d/1m-UgXpOS2fQPiYDV1rK8RMV28mVnWbWk/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0506.pdf
בדיקה-284-791_page_0507.pdf,https://drive.google.com/file/d/1gMcp9WBAKphBC0ZCE8VuwljWxXCANv1e/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0507.pdf
בדיקה-284-791_page_0508.pdf,https://drive.google.com/file/d/1izhMdHG7VkPN5xf2TtIJS6ZpZgsYw7NA/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0508.pdf
104-105______________________________20260222_095032_page_0001.pdf,https://drive.google.com/file/d/1HkUZRmb7Xeb1gtgfNP6nrKmnI_SuIZG9/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1izhMdHG7VkPN5xf2TtIJS6ZpZgsYw7NA/view?usp=drivesdk
104-105______________________________20260222_095032_page_0002.pdf,https://drive.google.com/file/d/1lzvilNkZhkRq3Ikrij0YZpDfRa7Jz3cb/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1HkUZRmb7Xeb1gtgfNP6nrKmnI_SuIZG9/view?usp=drivesdk
2-14________________20260222_095102_page_0001.pdf,https://drive.google.com/file/d/1O4baNq_Dh39hzEF96oJ_kIiGACSu37dY/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1lzvilNkZhkRq3Ikrij0YZpDfRa7Jz3cb/view?usp=drivesdk
2-14________________20260222_095102_page_0002.pdf,https://drive.google.com/file/d/1Fw8TJR6NxyfQTBoM53i_16Ik1V08CWz0/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1O4baNq_Dh39hzEF96oJ_kIiGACSu37dY/view?usp=drivesdk
2-14________________20260222_095102_page_0003.pdf,https://drive.google.com/file/d/114l1_QRFmcBm3g8WEFnBe8h6LQQkn0fj/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1Fw8TJR6NxyfQTBoM53i_16Ik1V08CWz0/view?usp=drivesdk
2-14________________20260222_095102_page_0004.pdf,https://drive.google.com/file/d/1kMbqlWKSkWSrajFfmYsc4wwK2SoEuuzk/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/114l1_QRFmcBm3g8WEFnBe8h6LQQkn0fj/view?usp=drivesdk
2-14________________20260222_095102_page_0005.pdf,https://drive.google.com/file/d/1LDSNQ4nvJZvSJjf1pm8cIUn-3lkvhH7d/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1kMbqlWKSkWSrajFfmYsc4wwK2SoEuuzk/view?usp=drivesdk
2-14________________20260222_095102_page_0006.pdf,https://drive.google.com/file/d/1WFOZkV78jDYCXvsSlRjP0ueGZFBQHX2W/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1LDSNQ4nvJZvSJjf1pm8cIUn-3lkvhH7d/view?usp=drivesdk
2-14________________20260222_095102_page_0007.pdf,https://drive.google.com/file/d/1tjy1V-dxBM172RNKpzkqWDj6XB5D65hH/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1WFOZkV78jDYCXvsSlRjP0ueGZFBQHX2W/view?usp=drivesdk
2-14________________20260222_095102_page_0008.pdf,https://drive.google.com/file/d/1JtdleQxxbF57ZHOELiD6q40Fp0zQX8Mt/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1tjy1V-dxBM172RNKpzkqWDj6XB5D65hH/view?usp=drivesdk
2-14________________20260222_095102_page_0009.pdf,https://drive.google.com/file/d/1eJBI2qf_YeCczHh_lVEKOJwrrXpoJItP/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1JtdleQxxbF57ZHOELiD6q40Fp0zQX8Mt/view?usp=drivesdk
2-14________________20260222_095102_page_0010.pdf,https://drive.google.com/file/d/1msVFKqiIchdXmxMrw8R4vvaMBJ4Fr43Q/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1eJBI2qf_YeCczHh_lVEKOJwrrXpoJItP/view?usp=drivesdk
2-14________________20260222_095102_page_0011.pdf,https://drive.google.com/file/d/1hZktO7uOngHH_OS5uy0rDT-eNblMf-g_/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1msVFKqiIchdXmxMrw8R4vvaMBJ4Fr43Q/view?usp=drivesdk
2-14________________20260222_095102_page_0012.pdf,https://drive.google.com/file/d/1_cUmbuTZ3R9TDERioeB0G_4_2XR3SdMp/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1hZktO7uOngHH_OS5uy0rDT-eNblMf-g_/view?usp=drivesdk
2-14________________20260222_095102_page_0013.pdf,https://drive.google.com/file/d/1d-CvIEdlagm-ifVk_aXid-wH59WxWBbP/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1_cUmbuTZ3R9TDERioeB0G_4_2XR3SdMp/view?usp=drivesdk
41-45________________20260222_095102_page_0001.pdf,https://drive.google.com/file/d/1OMzoQX75G7ZkCC6jpPhNWIrBbfbBtPH2/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1d-CvIEdlagm-ifVk_aXid-wH59WxWBbP/view?usp=drivesdk
41-45________________20260222_095102_page_0002.pdf,https://drive.google.com/file/d/18DejmMhbTxPVgwuRa5PtU396uqy7DgTC/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1OMzoQX75G7ZkCC6jpPhNWIrBbfbBtPH2/view?usp=drivesdk
41-45________________20260222_095102_page_0003.pdf,https://drive.google.com/file/d/1PlBqvCiY9c_0N0onaWkRmSktakDX4GOM/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/18DejmMhbTxPVgwuRa5PtU396uqy7DgTC/view?usp=drivesdk
41-45________________20260222_095102_page_0004.pdf,https://drive.google.com/file/d/1ogsYTAsFIkB0d66s9UNDHS1MKT9qe9LG/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1PlBqvCiY9c_0N0onaWkRmSktakDX4GOM/view?usp=drivesdk
41-45________________20260222_095102_page_0005.pdf,https://drive.google.com/file/d/1FM4Mzfxtt9lGOrgJLYDfJEO5Y1COCib5/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1ogsYTAsFIkB0d66s9UNDHS1MKT9qe9LG/view?usp=drivesdk
68-73______________________________20260222_095032_page_0002.pdf,https://drive.google.com/file/d/1dmww52dEcBlPXU5lrV6-i2D4gOYTCEqB/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1FM4Mzfxtt9lGOrgJLYDfJEO5Y1COCib5/view?usp=drivesdk
68-73______________________________20260222_095032_page_0003.pdf,https://drive.google.com/file/d/1JywRfPrq6wWPeswc_RQrLy52NFUspCOL/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1dmww52dEcBlPXU5lrV6-i2D4gOYTCEqB/view?usp=drivesdk
68-73______________________________20260222_095032_page_0004.pdf,https://drive.google.com/file/d/143_Zy-j804ejDICN_oGuQu42meNPAhiX/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1JywRfPrq6wWPeswc_RQrLy52NFUspCOL/view?usp=drivesdk
78-89______________________________20260222_095032_page_0001.pdf,https://drive.google.com/file/d/1K0DjKmv6o8rc-jjF_-P6pLsGyc5EDIHo/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/143_Zy-j804ejDICN_oGuQu42meNPAhiX/view?usp=drivesdk
78-89______________________________20260222_095032_page_0002.pdf,https://drive.google.com/file/d/1lBa6VF1QEvUkuNxsdW1GcFXf73t-CW8K/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1K0DjKmv6o8rc-jjF_-P6pLsGyc5EDIHo/view?usp=drivesdk
78-89______________________________20260222_095032_page_0003.pdf,https://drive.google.com/file/d/1fx44EBrvz5DSiWajD82RFGsDaAgVX4Ie/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1lBa6VF1QEvUkuNxsdW1GcFXf73t-CW8K/view?usp=drivesdk
78-89______________________________20260222_095032_page_0004.pdf,https://drive.google.com/file/d/1ejzJHQrIgCzkGqJubpz8CvOQOZXlo6C0/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1fx44EBrvz5DSiWajD82RFGsDaAgVX4Ie/view?usp=drivesdk
78-89______________________________20260222_095032_page_0005.pdf,https://drive.google.com/file/d/1hCL8E3LV6OpyXdZ1Y6pxui3HcgLVE2_e/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1ejzJHQrIgCzkGqJubpz8CvOQOZXlo6C0/view?usp=drivesdk
78-89______________________________20260222_095032_page_0006.pdf,https://drive.google.com/file/d/12kjh2sjFMrdpPiG83wMNP0w9Lq9qn7oC/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1hCL8E3LV6OpyXdZ1Y6pxui3HcgLVE2_e/view?usp=drivesdk
78-89______________________________20260222_095032_page_0007.pdf,https://drive.google.com/file/d/1WadB6MZr_96qjR1ZKC2sdR6sedkQ1-du/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/12kjh2sjFMrdpPiG83wMNP0w9Lq9qn7oC/view?usp=drivesdk
78-89______________________________20260222_095032_page_0008.pdf,https://drive.google.com/file/d/1CQT46jTDpvfCyqdkzaY4KjlPzOVbKEWq/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1WadB6MZr_96qjR1ZKC2sdR6sedkQ1-du/view?usp=drivesdk
78-89______________________________20260222_095032_page_0009.pdf,https://drive.google.com/file/d/1yQ8BXUXGzAjRJD5skfCcfJWIv9OMnvM3/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1CQT46jTDpvfCyqdkzaY4KjlPzOVbKEWq/view?usp=drivesdk
78-89______________________________20260222_095032_page_0010.pdf,https://drive.google.com/file/d/1kiRTTu_C5zRMuIauljueRFUGlsXex7j_/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1yQ8BXUXGzAjRJD5skfCcfJWIv9OMnvM3/view?usp=drivesdk
78-89______________________________20260222_095032_page_0011.pdf,https://drive.google.com/file/d/1BWZZz2Q5kOsTCdoKd9auBeSiMJtCeiUd/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1kiRTTu_C5zRMuIauljueRFUGlsXex7j_/view?usp=drivesdk
78-89______________________________20260222_095032_page_0012.pdf,https://drive.google.com/file/d/1DOkZ8ComzV13_OnKONVis9zjpPi6l3fm/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1BWZZz2Q5kOsTCdoKd9auBeSiMJtCeiUd/view?usp=drivesdk
91-92______________________________20260222_095032_page_0001.pdf,https://drive.google.com/file/d/1fhGMTf9HfG6NzTzsIBlHXXi0OXLhoWrh/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1DOkZ8ComzV13_OnKONVis9zjpPi6l3fm/view?usp=drivesdk
91-92______________________________20260222_095032_page_0002.pdf,https://drive.google.com/file/d/1KeYQr3bBnolTlJNleRzriXmk3zdDSEsR/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1fhGMTf9HfG6NzTzsIBlHXXi0OXLhoWrh/view?usp=drivesdk
___________20260222_114040_page_0001.pdf,https://drive.google.com/file/d/1D5khG4852oeE5C2SWWnZ3MUMI-ANJ6Vj/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1KeYQr3bBnolTlJNleRzriXmk3zdDSEsR/view?usp=drivesdk
___________20260222_114040_page_0002.pdf,https://drive.google.com/file/d/1XSLQg6CbLUR9fLOL_V1h3eU68blcjRgm/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1D5khG4852oeE5C2SWWnZ3MUMI-ANJ6Vj/view?usp=drivesdk
________________________20260222_091107_page_0001.pdf,https://drive.google.com/file/d/189tsNGQogXroAV2utwPqqlz_Xm0Ob5Pw/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1XSLQg6CbLUR9fLOL_V1h3eU68blcjRgm/view?usp=drivesdk
________________________20260222_091107_page_0002.pdf,https://drive.google.com/file/d/1g8c3hjeVyUnGAi7Ip1PudKO_FMHuH5-B/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/189tsNGQogXroAV2utwPqqlz_Xm0Ob5Pw/view?usp=drivesdk
________________________20260222_091107_page_0003.pdf,https://drive.google.com/file/d/1XcrCQxxyrJdBuyELWku0kARY7VLszPvo/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1g8c3hjeVyUnGAi7Ip1PudKO_FMHuH5-B/view?usp=drivesdk
________________________20260222_091107_page_0004.pdf,https://drive.google.com/file/d/1Mo78rlaQq2oEKLOvUKM6BUCoOwchG-Y4/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1XcrCQxxyrJdBuyELWku0kARY7VLszPvo/view?usp=drivesdk
________________________20260222_091107_page_0005.pdf,https://drive.google.com/file/d/1xcU3mCuJJ_fgJTLx5aN3btXo1KzEYB14/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1Mo78rlaQq2oEKLOvUKM6BUCoOwchG-Y4/view?usp=drivesdk
________________________20260222_091107_page_0006.pdf,https://drive.google.com/file/d/19It5-auYzLNG39jwn39TjRjCqcwp55Y8/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1xcU3mCuJJ_fgJTLx5aN3btXo1KzEYB14/view?usp=drivesdk
________________________20260222_091107_page_0007.pdf,https://drive.google.com/file/d/1kSi89cZEJcBhxfBgLdWAMW5kHQ90PCkB/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/19It5-auYzLNG39jwn39TjRjCqcwp55Y8/view?usp=drivesdk
________________________20260222_091107_page_0008.pdf,https://drive.google.com/file/d/1nPJ6Ivz1ugQ-VoJc5X0tMt_53TSPqwCP/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1kSi89cZEJcBhxfBgLdWAMW5kHQ90PCkB/view?usp=drivesdk
________________________20260222_091107_page_0009.pdf,https://drive.google.com/file/d/1t3aW9cMejHtX09SdEkW1jfd34JFFXAnR/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1nPJ6Ivz1ugQ-VoJc5X0tMt_53TSPqwCP/view?usp=drivesdk
________________________20260222_091107_page_0010.pdf,https://drive.google.com/file/d/13qu3eD8OWcXMHm0KbUBkJIfiYBJDU9y5/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1t3aW9cMejHtX09SdEkW1jfd34JFFXAnR/view?usp=drivesdk
________________________20260222_091107_page_0011.pdf,https://drive.google.com/file/d/1d-8e3FHa9TwAYIK9hFqQvjjtnZ2oUhU9/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/13qu3eD8OWcXMHm0KbUBkJIfiYBJDU9y5/view?usp=drivesdk
________________________20260222_091107_page_0012.pdf,https://drive.google.com/file/d/1Yporp7BAyDXyKWTqyu6vcT3XYYg_EZY2/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1d-8e3FHa9TwAYIK9hFqQvjjtnZ2oUhU9/view?usp=drivesdk
________________________20260222_0911071_page_0001.pdf,https://drive.google.com/file/d/1MzgOEv0p6quRG7EW8YzHfj65bsu-IkmI/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1Yporp7BAyDXyKWTqyu6vcT3XYYg_EZY2/view?usp=drivesdk
________________________20260222_0911071_page_0002.pdf,https://drive.google.com/file/d/1Dxl8kN15mDDuO0oUG79T0WZ9b-Z2mmYC/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1MzgOEv0p6quRG7EW8YzHfj65bsu-IkmI/view?usp=drivesdk
________________________20260222_0911071_page_0003.pdf,https://drive.google.com/file/d/1ICOns-QCvGEUezDGzq9uPUKI9_LZ6VgQ/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1Dxl8kN15mDDuO0oUG79T0WZ9b-Z2mmYC/view?usp=drivesdk
________________________20260222_0911071_page_0004.pdf,https://drive.google.com/file/d/1iyfokHcwvhSDgXwQQANLf6gszwA0b3Z9/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1ICOns-QCvGEUezDGzq9uPUKI9_LZ6VgQ/view?usp=drivesdk
________________________20260222_0911071_page_0005.pdf,https://drive.google.com/file/d/1gjCcvd5CSUnDutpK2_27ZrmYPde7U0Jz/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1iyfokHcwvhSDgXwQQANLf6gszwA0b3Z9/view?usp=drivesdk
________________________20260222_0911071_page_0006.pdf,https://drive.google.com/file/d/1rQ3Zppp3DJbgxWgjFxh2-EI_vkmny1er/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1gjCcvd5CSUnDutpK2_27ZrmYPde7U0Jz/view?usp=drivesdk
________________________20260222_0911071_page_0007.pdf,https://drive.google.com/file/d/16PO_Nqw5xh9PswMxwaUhEYOIzSd2H23Q/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1rQ3Zppp3DJbgxWgjFxh2-EI_vkmny1er/view?usp=drivesdk
________________________20260222_0911071_page_0008.pdf,https://drive.google.com/file/d/1neMssgSAS62Uy7-ovNjHavlMcMD1FkDQ/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/16PO_Nqw5xh9PswMxwaUhEYOIzSd2H23Q/view?usp=drivesdk
________________________20260222_0911071_page_0009.pdf,https://drive.google.com/file/d/1WciCOxqS_Qie0QrSJp3mMeeT2bgRHTfk/view?usp=drivesdk,high risk,/Users/idan/projects/sandbox/for_tal/data/pdf_s - _______ ____ __/https://drive.google.com/file/d/1neMssgSAS62Uy7-ovNjHavlMcMD1FkDQ/view?usp=drivesdk
